id,subject,sentence,gender
23_SUB11,SUB11,kunci pintunya ayo kita berangkat,female
24_SUB11,SUB11,sudah siap mari kita mulai,female
29_SUB11,SUB11,bagaimana kalau kita pergi menjenguk teman,female
39_SUB11,SUB11,saya ada janji temu mohon tunggu sebentar,female
51_SUB11,SUB11,dia adalah teman sekamar saya,female
52_SUB11,SUB11,saya tersesat di dekat rumah anda,female
55_SUB11,SUB11,apakah kamu sudah makan,female
57_SUB11,SUB11,sudahkah kamu bicara dengannya,female
60_SUB11,SUB11,apa rencanamu untuk masa depan,female
61_SUB11,SUB11,semoga anda cepat sembuh,female
62_SUB11,SUB11,kebetulan sekali bertemu anda di sini,female
67_SUB11,SUB11,saya rasa kita akan bekerja sama dengan baik,female
68_SUB11,SUB11,apakah kamu serius,female
69_SUB11,SUB11,kamu benar benar koki yang hebat,female
74_SUB11,SUB11,saya ada janji temu malam ini,female
80_SUB11,SUB11,anda ada di mana,female
81_SUB11,SUB11,bagaimana menurut anda,female
82_SUB11,SUB11,tidak sengaja menabrak orang lain,female
83_SUB11,SUB11,dia akan merasa sangat senang,female
85_SUB11,SUB11,tolong bantu ambilkan foto kami,female
86_SUB11,SUB11,sepertinya anda berjalan ke arah yang berlawanan,female
87_SUB11,SUB11,sebaiknya kita pergi sekarang,female
88_SUB11,SUB11,saya menerima pujian ini dengan rendah hati,female
90_SUB11,SUB11,bolehkah saya meminjam mobilmu besok,female
92_SUB11,SUB11,kamu akan segera sembuh,female
93_SUB11,SUB11,saya akan tiba tepat waktu,female
95_SUB11,SUB11,kecewa dengan upaya anda,female
96_SUB11,SUB11,kita harus saling membantu,female
97_SUB11,SUB11,semoga perjalanan anda menyenangkan,female
100_SUB11,SUB11,apakah kalian punya keju,female
